"id","day","wd","minute10","W"
42139,293,1,91,365.5
42140,293,1,92,360
42141,293,1,93,354.5
42142,293,1,94,349.5
42143,293,1,95,379.5
42144,293,1,96,384
42145,293,1,97,400.5
42146,293,1,98,422
42147,293,1,99,420
42148,293,1,100,435
42149,293,1,101,461
42150,293,1,102,462
42151,293,1,103,448
42152,293,1,104,449
42153,293,1,105,460
42154,293,1,106,459.5
42155,293,1,107,483.5
42156,293,1,108,468
42157,293,1,109,481
42158,293,1,110,482.5
42159,293,1,111,479
42160,293,1,112,493
42161,293,1,113,498.5
42162,293,1,114,503
42163,293,1,115,492
42164,293,1,116,516
42165,293,1,117,519.5
42166,293,1,118,545
42167,293,1,119,549
42168,293,1,120,563.5
42169,293,1,121,552
42170,293,1,122,545.5
42171,293,1,123,538
42172,293,1,124,521.5
42173,293,1,125,527.5
42174,293,1,126,524.5
42175,293,1,127,520
42176,293,1,128,517
42177,293,1,129,506.5
42178,293,1,130,493.5
42179,293,1,131,486.5
42180,293,1,132,469.5
42181,293,1,133,454
42182,293,1,134,448
42183,293,1,135,427.5
42184,293,1,136,432.5
42185,293,1,137,422
42186,293,1,138,403.5
42187,293,1,139,384
42188,293,1,140,367.5
42189,293,1,141,338.5
42190,293,1,142,326
42191,293,1,143,313
42192,293,1,144,302.5
42193,294,2,1,286
42194,294,2,2,267.5
42195,294,2,3,258.5
42196,294,2,4,250
42197,294,2,5,236.5
42198,294,2,6,234
42199,294,2,7,231
42200,294,2,8,216.5
42201,294,2,9,212.5
42202,294,2,10,209.5
42203,294,2,11,203
42204,294,2,12,197.5
42205,294,2,13,186.5
42206,294,2,14,169
42207,294,2,15,169
42208,294,2,16,170.5
42209,294,2,17,172
42210,294,2,18,174
42211,294,2,19,174.5
42212,294,2,20,171.5
42213,294,2,21,171.5
42214,294,2,22,167
42215,294,2,23,167.5
42216,294,2,24,167
42217,294,2,25,166.5
42218,294,2,26,166.5
42219,294,2,27,165
42220,294,2,28,162.5
42221,294,2,29,170
42222,294,2,30,169
42223,294,2,31,168.5
42224,294,2,32,170
42225,294,2,33,174
42226,294,2,34,178
42227,294,2,35,181
42228,294,2,36,185.5
42229,294,2,37,197.5
42230,294,2,38,204
42231,294,2,39,216.5
42232,294,2,40,229
42233,294,2,41,253.5
42234,294,2,42,249
42235,294,2,43,255.5
42236,294,2,44,273.5
42237,294,2,45,282.5
42238,294,2,46,307
42239,294,2,47,327.5
42240,294,2,48,334.5
42241,294,2,49,329
42242,294,2,50,337.5
42243,294,2,51,363.5
42244,294,2,52,360
42245,294,2,53,349
42246,294,2,54,342.5
42247,294,2,55,341.5
42248,294,2,56,344
42249,294,2,57,353.5
42250,294,2,58,360
42251,294,2,59,345.5
42252,294,2,60,335
42253,294,2,61,351
42254,294,2,62,348
42255,294,2,63,345.5
42256,294,2,64,334.5
42257,294,2,65,328.5
42258,294,2,66,358
42259,294,2,67,361
42260,294,2,68,346
42261,294,2,69,331
42262,294,2,70,333.5
42263,294,2,71,332.5
42264,294,2,72,335.5
42265,294,2,73,349
42266,294,2,74,368
42267,294,2,75,376
42268,294,2,76,346.5
42269,294,2,77,332.5
42270,294,2,78,335.5
42271,294,2,79,332
42272,294,2,80,369
42273,294,2,81,347
42274,294,2,82,335.5
42275,294,2,83,319.5
42276,294,2,84,333.5
42277,294,2,85,351.5
42278,294,2,86,347.5
42279,294,2,87,352
42280,294,2,88,334.5
42281,294,2,89,351
42282,294,2,90,357.5
42283,294,2,91,365.5
42284,294,2,92,360
42285,294,2,93,354.5
42286,294,2,94,349.5
42287,294,2,95,379.5
42288,294,2,96,384
42289,294,2,97,400.5
42290,294,2,98,422
42291,294,2,99,420
42292,294,2,100,435
42293,294,2,101,461
42294,294,2,102,462
42295,294,2,103,448
42296,294,2,104,449
42297,294,2,105,460
42298,294,2,106,459.5
42299,294,2,107,483.5
42300,294,2,108,468
42301,294,2,109,481
42302,294,2,110,482.5
42303,294,2,111,479
42304,294,2,112,493
42305,294,2,113,498.5
42306,294,2,114,503
42307,294,2,115,492
42308,294,2,116,516
42309,294,2,117,519.5
42310,294,2,118,545
42311,294,2,119,549
42312,294,2,120,563.5
42313,294,2,121,552
42314,294,2,122,545.5
42315,294,2,123,538
42316,294,2,124,521.5
42317,294,2,125,527.5
42318,294,2,126,524.5
42319,294,2,127,520
42320,294,2,128,517
42321,294,2,129,506.5
42322,294,2,130,493.5
42323,294,2,131,486.5
42324,294,2,132,469.5
42325,294,2,133,454
42326,294,2,134,448
42327,294,2,135,427.5
42328,294,2,136,432.5
42329,294,2,137,422
42330,294,2,138,403.5
42331,294,2,139,384
42332,294,2,140,367.5
42333,294,2,141,338.5
42334,294,2,142,326
42335,294,2,143,313
42336,294,2,144,302.5
42337,295,3,1,286
42338,295,3,2,267.5
42339,295,3,3,258.5
42340,295,3,4,250
42341,295,3,5,236.5
42342,295,3,6,234
42343,295,3,7,231
42344,295,3,8,216.5
42345,295,3,9,212.5
42346,295,3,10,209.5
42347,295,3,11,203
42348,295,3,12,197.5
42349,295,3,13,186.5
42350,295,3,14,169
42351,295,3,15,169
42352,295,3,16,170.5
42353,295,3,17,172
42354,295,3,18,174
42355,295,3,19,174.5
42356,295,3,20,171.5
42357,295,3,21,171.5
42358,295,3,22,167
42359,295,3,23,167.5
42360,295,3,24,167
42361,295,3,25,166.5
42362,295,3,26,166.5
42363,295,3,27,165
42364,295,3,28,162.5
42365,295,3,29,170
42366,295,3,30,169
42367,295,3,31,168.5
42368,295,3,32,170
42369,295,3,33,174
42370,295,3,34,178
42371,295,3,35,181
42372,295,3,36,185.5
42373,295,3,37,197.5
42374,295,3,38,204
42375,295,3,39,216.5
42376,295,3,40,229
42377,295,3,41,253.5
42378,295,3,42,249
42379,295,3,43,255.5
42380,295,3,44,273.5
42381,295,3,45,282.5
42382,295,3,46,307
42383,295,3,47,327.5
42384,295,3,48,334.5
42385,295,3,49,329
42386,295,3,50,337.5
42387,295,3,51,363.5
42388,295,3,52,360
42389,295,3,53,349
42390,295,3,54,342.5
42391,295,3,55,341.5
42392,295,3,56,344
42393,295,3,57,353.5
42394,295,3,58,360
42395,295,3,59,345.5
42396,295,3,60,335
42397,295,3,61,351
42398,295,3,62,348
42399,295,3,63,345.5
42400,295,3,64,334.5
42401,295,3,65,328.5
42402,295,3,66,358
42403,295,3,67,361
42404,295,3,68,346
42405,295,3,69,331
42406,295,3,70,333.5
42407,295,3,71,332.5
42408,295,3,72,335.5
42409,295,3,73,349
42410,295,3,74,368
42411,295,3,75,376
42412,295,3,76,346.5
42413,295,3,77,332.5
42414,295,3,78,335.5
42415,295,3,79,332
42416,295,3,80,369
42417,295,3,81,347
42418,295,3,82,335.5
42419,295,3,83,319.5
42420,295,3,84,333.5
42421,295,3,85,351.5
42422,295,3,86,347.5
42423,295,3,87,352
42424,295,3,88,334.5
42425,295,3,89,351
42426,295,3,90,357.5
42427,295,3,91,365.5
42428,295,3,92,360
42429,295,3,93,354.5
42430,295,3,94,349.5
42431,295,3,95,379.5
42432,295,3,96,384
42433,295,3,97,400.5
42434,295,3,98,422
42435,295,3,99,420
42436,295,3,100,435
42437,295,3,101,461
42438,295,3,102,462
42439,295,3,103,448
42440,295,3,104,449
42441,295,3,105,460
42442,295,3,106,459.5
42443,295,3,107,483.5
42444,295,3,108,468
42445,295,3,109,481
42446,295,3,110,482.5
42447,295,3,111,479
42448,295,3,112,493
42449,295,3,113,498.5
42450,295,3,114,503
42451,295,3,115,492
42452,295,3,116,516
42453,295,3,117,519.5
42454,295,3,118,545
42455,295,3,119,549
42456,295,3,120,563.5
42457,295,3,121,552
42458,295,3,122,545.5
42459,295,3,123,538
42460,295,3,124,521.5
42461,295,3,125,527.5
42462,295,3,126,524.5
42463,295,3,127,520
42464,295,3,128,517
42465,295,3,129,506.5
42466,295,3,130,493.5
42467,295,3,131,486.5
42468,295,3,132,469.5
42469,295,3,133,454
42470,295,3,134,448
42471,295,3,135,427.5
42472,295,3,136,432.5
42473,295,3,137,422
42474,295,3,138,403.5
42475,295,3,139,384
42476,295,3,140,367.5
42477,295,3,141,338.5
42478,295,3,142,326
42479,295,3,143,313
42480,295,3,144,302.5
42481,296,4,1,286
42482,296,4,2,267.5
42483,296,4,3,258.5
42484,296,4,4,250
42485,296,4,5,236.5
42486,296,4,6,234
42487,296,4,7,231
42488,296,4,8,216.5
42489,296,4,9,212.5
42490,296,4,10,209.5
42491,296,4,11,203
42492,296,4,12,197.5
42493,296,4,13,186.5
42494,296,4,14,169
42495,296,4,15,169
42496,296,4,16,170.5
42497,296,4,17,172
42498,296,4,18,174
42499,296,4,19,174.5
42500,296,4,20,171.5
42501,296,4,21,171.5
42502,296,4,22,167
42503,296,4,23,167.5
42504,296,4,24,167
42505,296,4,25,166.5
42506,296,4,26,166.5
42507,296,4,27,165
42508,296,4,28,162.5
42509,296,4,29,170
42510,296,4,30,169
42511,296,4,31,168.5
42512,296,4,32,170
42513,296,4,33,174
42514,296,4,34,178
42515,296,4,35,181
42516,296,4,36,185.5
42517,296,4,37,197.5
42518,296,4,38,204
42519,296,4,39,216.5
42520,296,4,40,229
42521,296,4,41,253.5
42522,296,4,42,249
42523,296,4,43,255.5
42524,296,4,44,273.5
42525,296,4,45,282.5
42526,296,4,46,307
42527,296,4,47,327.5
42528,296,4,48,334.5
42529,296,4,49,329
42530,296,4,50,337.5
42531,296,4,51,363.5
42532,296,4,52,360
42533,296,4,53,349
42534,296,4,54,342.5
42535,296,4,55,341.5
42536,296,4,56,344
42537,296,4,57,353.5
42538,296,4,58,360
42539,296,4,59,345.5
42540,296,4,60,335
42541,296,4,61,351
42542,296,4,62,348
42543,296,4,63,345.5
42544,296,4,64,334.5
42545,296,4,65,328.5
42546,296,4,66,358
42547,296,4,67,361
42548,296,4,68,346
42549,296,4,69,331
42550,296,4,70,333.5
42551,296,4,71,332.5
42552,296,4,72,335.5
42553,296,4,73,349
42554,296,4,74,368
42555,296,4,75,376
42556,296,4,76,346.5
42557,296,4,77,332.5
42558,296,4,78,335.5
42559,296,4,79,332
42560,296,4,80,369
42561,296,4,81,347
42562,296,4,82,335.5
42563,296,4,83,319.5
42564,296,4,84,333.5
42565,296,4,85,351.5
42566,296,4,86,347.5
42567,296,4,87,352
42568,296,4,88,334.5
42569,296,4,89,351
42570,296,4,90,357.5
42571,296,4,91,365.5
42572,296,4,92,360
42573,296,4,93,354.5
42574,296,4,94,349.5
42575,296,4,95,379.5
42576,296,4,96,384
42577,296,4,97,400.5
42578,296,4,98,422
42579,296,4,99,420
42580,296,4,100,435
42581,296,4,101,461
42582,296,4,102,462
42583,296,4,103,448
42584,296,4,104,449
42585,296,4,105,460
42586,296,4,106,459.5
42587,296,4,107,483.5
42588,296,4,108,468
42589,296,4,109,481
42590,296,4,110,482.5
42591,296,4,111,479
42592,296,4,112,493
42593,296,4,113,498.5
42594,296,4,114,503
42595,296,4,115,492
42596,296,4,116,516
42597,296,4,117,519.5
42598,296,4,118,545
42599,296,4,119,549
42600,296,4,120,563.5
42601,296,4,121,552
42602,296,4,122,545.5
42603,296,4,123,538
42604,296,4,124,521.5
42605,296,4,125,527.5
42606,296,4,126,524.5
42607,296,4,127,520
42608,296,4,128,517
42609,296,4,129,506.5
42610,296,4,130,493.5
42611,296,4,131,486.5
42612,296,4,132,469.5
42613,296,4,133,454
42614,296,4,134,448
42615,296,4,135,427.5
42616,296,4,136,432.5
42617,296,4,137,422
42618,296,4,138,403.5
42619,296,4,139,384
42620,296,4,140,367.5
42621,296,4,141,338.5
42622,296,4,142,326
42623,296,4,143,313
42624,296,4,144,302.5
42625,297,5,1,286
42626,297,5,2,267.5
42627,297,5,3,258.5
42628,297,5,4,250
42629,297,5,5,236.5
42630,297,5,6,234
42631,297,5,7,231
42632,297,5,8,216.5
42633,297,5,9,212.5
42634,297,5,10,209.5
42635,297,5,11,203
42636,297,5,12,197.5
42637,297,5,13,186.5
42638,297,5,14,169
42639,297,5,15,169
42640,297,5,16,170.5
42641,297,5,17,172
42642,297,5,18,174
42643,297,5,19,174.5
42644,297,5,20,171.5
42645,297,5,21,171.5
42646,297,5,22,167
42647,297,5,23,167.5
42648,297,5,24,167
42649,297,5,25,166.5
42650,297,5,26,166.5
42651,297,5,27,165
42652,297,5,28,162.5
42653,297,5,29,170
42654,297,5,30,169
42655,297,5,31,168.5
42656,297,5,32,170
42657,297,5,33,174
42658,297,5,34,178
42659,297,5,35,181
42660,297,5,36,185.5
42661,297,5,37,197.5
42662,297,5,38,204
42663,297,5,39,216.5
42664,297,5,40,229
42665,297,5,41,253.5
42666,297,5,42,249
42667,297,5,43,255.5
42668,297,5,44,273.5
42669,297,5,45,282.5
42670,297,5,46,307
42671,297,5,47,327.5
42672,297,5,48,334.5
42673,297,5,49,329
42674,297,5,50,337.5
42675,297,5,51,363.5
42676,297,5,52,360
42677,297,5,53,349
42678,297,5,54,342.5
42679,297,5,55,341.5
42680,297,5,56,344
42681,297,5,57,353.5
42682,297,5,58,360
42683,297,5,59,345.5
42684,297,5,60,335
42685,297,5,61,351
42686,297,5,62,348
42687,297,5,63,345.5
42688,297,5,64,334.5
42689,297,5,65,328.5
42690,297,5,66,358
42691,297,5,67,361
42692,297,5,68,346
42693,297,5,69,331
42694,297,5,70,333.5
42695,297,5,71,332.5
42696,297,5,72,335.5
42697,297,5,73,349
42698,297,5,74,368
42699,297,5,75,376
42700,297,5,76,346.5
42701,297,5,77,332.5
42702,297,5,78,335.5
42703,297,5,79,332
42704,297,5,80,369
42705,297,5,81,347
42706,297,5,82,335.5
42707,297,5,83,319.5
42708,297,5,84,333.5
42709,297,5,85,351.5
42710,297,5,86,347.5
42711,297,5,87,352
42712,297,5,88,334.5
42713,297,5,89,351
42714,297,5,90,357.5
42715,297,5,91,365.5
42716,297,5,92,360
42717,297,5,93,354.5
42718,297,5,94,349.5
42719,297,5,95,379.5
42720,297,5,96,384
42721,297,5,97,400.5
42722,297,5,98,422
42723,297,5,99,420
42724,297,5,100,435
42725,297,5,101,461
42726,297,5,102,462
42727,297,5,103,448
42728,297,5,104,449
42729,297,5,105,460
42730,297,5,106,459.5
42731,297,5,107,483.5
42732,297,5,108,468
42733,297,5,109,481
42734,297,5,110,482.5
42735,297,5,111,479
42736,297,5,112,493
42737,297,5,113,498.5
42738,297,5,114,503
42739,297,5,115,492
42740,297,5,116,516
42741,297,5,117,519.5
42742,297,5,118,545
42743,297,5,119,549
42744,297,5,120,563.5
42745,297,5,121,552
42746,297,5,122,545.5
42747,297,5,123,538
42748,297,5,124,521.5
42749,297,5,125,527.5
42750,297,5,126,524.5
42751,297,5,127,520
42752,297,5,128,517
42753,297,5,129,506.5
42754,297,5,130,493.5
42755,297,5,131,486.5
42756,297,5,132,469.5
42757,297,5,133,454
42758,297,5,134,448
42759,297,5,135,427.5
42760,297,5,136,432.5
42761,297,5,137,422
42762,297,5,138,403.5
42763,297,5,139,384
42764,297,5,140,367.5
42765,297,5,141,338.5
42766,297,5,142,326
42767,297,5,143,313
42768,297,5,144,302.5
42769,298,6,1,281.5
42770,298,6,2,269.5
42771,298,6,3,254.5
42772,298,6,4,246
42773,298,6,5,235.5
42774,298,6,6,229.5
42775,298,6,7,227
42776,298,6,8,214
42777,298,6,9,211.5
42778,298,6,10,209.5
42779,298,6,11,209.5
42780,298,6,12,203
42781,298,6,13,196.5
42782,298,6,14,188
42783,298,6,15,178
42784,298,6,16,171
42785,298,6,17,179.5
42786,298,6,18,179
42787,298,6,19,180.5
42788,298,6,20,175.5
42789,298,6,21,173
42790,298,6,22,166.5
42791,298,6,23,172
42792,298,6,24,170
42793,298,6,25,171
42794,298,6,26,169
42795,298,6,27,169.5
42796,298,6,28,167
42797,298,6,29,172.5
42798,298,6,30,170
42799,298,6,31,168
42800,298,6,32,172
42801,298,6,33,173
42802,298,6,34,173.5
42803,298,6,35,172.5
42804,298,6,36,171
42805,298,6,37,183.5
42806,298,6,38,182.5
42807,298,6,39,188
42808,298,6,40,196.5
42809,298,6,41,206
42810,298,6,42,216
42811,298,6,43,223.5
42812,298,6,44,241
42813,298,6,45,263
42814,298,6,46,281
42815,298,6,47,287.5
42816,298,6,48,296
42817,298,6,49,289
42818,298,6,50,304
42819,298,6,51,318.5
42820,298,6,52,336.5
42821,298,6,53,313
42822,298,6,54,338
42823,298,6,55,354
42824,298,6,56,378
42825,298,6,57,374
42826,298,6,58,386.5
42827,298,6,59,369
42828,298,6,60,375.5
42829,298,6,61,378.5
42830,298,6,62,412.5
42831,298,6,63,411.5
42832,298,6,64,413
42833,298,6,65,418
42834,298,6,66,420
42835,298,6,67,425.5
42836,298,6,68,398
42837,298,6,69,412.5
42838,298,6,70,427.5
42839,298,6,71,425
42840,298,6,72,427
42841,298,6,73,414
42842,298,6,74,471.5
42843,298,6,75,483.5
42844,298,6,76,438
42845,298,6,77,429
42846,298,6,78,471.5
42847,298,6,79,461
42848,298,6,80,459
42849,298,6,81,466.5
42850,298,6,82,450
42851,298,6,83,421.5
42852,298,6,84,432
42853,298,6,85,439.5
42854,298,6,86,421.5
42855,298,6,87,411
42856,298,6,88,404.5
42857,298,6,89,412.5
42858,298,6,90,402.5
42859,298,6,91,419.5
42860,298,6,92,414.5
42861,298,6,93,398
42862,298,6,94,402.5
42863,298,6,95,384.5
42864,298,6,96,404
42865,298,6,97,410
42866,298,6,98,420
42867,298,6,99,423
42868,298,6,100,423.5
42869,298,6,101,451.5
42870,298,6,102,477.5
42871,298,6,103,433.5
42872,298,6,104,463.5
42873,298,6,105,435
42874,298,6,106,460
42875,298,6,107,471
42876,298,6,108,448
42877,298,6,109,444.5
42878,298,6,110,477
42879,298,6,111,464.5
42880,298,6,112,494
42881,298,6,113,496
42882,298,6,114,492
42883,298,6,115,491.5
42884,298,6,116,504.5
42885,298,6,117,500.5
42886,298,6,118,527
42887,298,6,119,541
42888,298,6,120,543.5
42889,298,6,121,520.5
42890,298,6,122,529.5
42891,298,6,123,530.5
42892,298,6,124,517
42893,298,6,125,513.5
42894,298,6,126,500
42895,298,6,127,500.5
42896,298,6,128,492.5
42897,298,6,129,470
42898,298,6,130,472.5
42899,298,6,131,473
42900,298,6,132,467
42901,298,6,133,444.5
42902,298,6,134,438
42903,298,6,135,416
42904,298,6,136,411
42905,298,6,137,404
42906,298,6,138,382.5
42907,298,6,139,369
42908,298,6,140,348
42909,298,6,141,333.5
42910,298,6,142,317.5
42911,298,6,143,313.5
42912,298,6,144,295.5
42913,299,7,1,281.5
42914,299,7,2,269.5
42915,299,7,3,254.5
42916,299,7,4,246
42917,299,7,5,235.5
42918,299,7,6,229.5
42919,299,7,7,227
42920,299,7,8,214
42921,299,7,9,211.5
42922,299,7,10,209.5
42923,299,7,11,209.5
42924,299,7,12,203
42925,299,7,13,196.5
42926,299,7,14,188
42927,299,7,15,178
42928,299,7,16,171
42929,299,7,17,179.5
42930,299,7,18,179
42931,299,7,19,180.5
42932,299,7,20,175.5
42933,299,7,21,173
42934,299,7,22,166.5
42935,299,7,23,172
42936,299,7,24,170
42937,299,7,25,171
42938,299,7,26,169
42939,299,7,27,169.5
42940,299,7,28,167
42941,299,7,29,172.5
42942,299,7,30,170
42943,299,7,31,168
42944,299,7,32,172
42945,299,7,33,173
42946,299,7,34,173.5
42947,299,7,35,172.5
42948,299,7,36,171
42949,299,7,37,183.5
42950,299,7,38,182.5
42951,299,7,39,188
42952,299,7,40,196.5
42953,299,7,41,206
42954,299,7,42,216
42955,299,7,43,223.5
42956,299,7,44,241
42957,299,7,45,263
42958,299,7,46,281
42959,299,7,47,287.5
42960,299,7,48,296
42961,299,7,49,289
42962,299,7,50,304
42963,299,7,51,318.5
42964,299,7,52,336.5
42965,299,7,53,313
42966,299,7,54,338
42967,299,7,55,354
42968,299,7,56,378
42969,299,7,57,374
42970,299,7,58,386.5
42971,299,7,59,369
42972,299,7,60,375.5
42973,299,7,61,378.5
42974,299,7,62,412.5
42975,299,7,63,411.5
42976,299,7,64,413
42977,299,7,65,418
42978,299,7,66,420
42979,299,7,67,425.5
42980,299,7,68,398
42981,299,7,69,412.5
42982,299,7,70,427.5
42983,299,7,71,425
42984,299,7,72,427
42985,299,7,73,414
42986,299,7,74,471.5
42987,299,7,75,483.5
42988,299,7,76,438
42989,299,7,77,429
42990,299,7,78,471.5
42991,299,7,79,461
42992,299,7,80,459
42993,299,7,81,466.5
42994,299,7,82,450
42995,299,7,83,421.5
42996,299,7,84,432
42997,299,7,85,439.5
42998,299,7,86,421.5
42999,299,7,87,411
43000,299,7,88,404.5
43001,299,7,89,412.5
43002,299,7,90,402.5
43003,299,7,91,419.5
43004,299,7,92,414.5
43005,299,7,93,398
43006,299,7,94,402.5
43007,299,7,95,384.5
43008,299,7,96,404
43009,299,7,97,410
43010,299,7,98,420
43011,299,7,99,423
43012,299,7,100,423.5
43013,299,7,101,451.5
43014,299,7,102,477.5
43015,299,7,103,433.5
43016,299,7,104,463.5
43017,299,7,105,435
43018,299,7,106,460
43019,299,7,107,471
43020,299,7,108,448
43021,299,7,109,444.5
43022,299,7,110,477
43023,299,7,111,464.5
43024,299,7,112,494
43025,299,7,113,496
43026,299,7,114,492
43027,299,7,115,491.5
43028,299,7,116,504.5
43029,299,7,117,500.5
43030,299,7,118,527
43031,299,7,119,541
43032,299,7,120,543.5
43033,299,7,121,520.5
43034,299,7,122,529.5
43035,299,7,123,530.5
43036,299,7,124,517
43037,299,7,125,513.5
43038,299,7,126,500
43039,299,7,127,500.5
43040,299,7,128,492.5
43041,299,7,129,470
43042,299,7,130,472.5
43043,299,7,131,473
43044,299,7,132,467
43045,299,7,133,444.5
43046,299,7,134,438
43047,299,7,135,416
43048,299,7,136,411
43049,299,7,137,404
43050,299,7,138,382.5
43051,299,7,139,369
43052,299,7,140,348
43053,299,7,141,333.5
43054,299,7,142,317.5
43055,299,7,143,313.5
43056,299,7,144,295.5
43057,300,1,1,286
43058,300,1,2,267.5
43059,300,1,3,258.5
43060,300,1,4,250
43061,300,1,5,236.5
43062,300,1,6,234
43063,300,1,7,231
43064,300,1,8,216.5
43065,300,1,9,212.5
43066,300,1,10,209.5
43067,300,1,11,203
43068,300,1,12,197.5
43069,300,1,13,186.5
43070,300,1,14,169
43071,300,1,15,169
43072,300,1,16,170.5
43073,300,1,17,172
43074,300,1,18,174
43075,300,1,19,174.5
43076,300,1,20,171.5
43077,300,1,21,171.5
43078,300,1,22,167
43079,300,1,23,167.5
43080,300,1,24,167
43081,300,1,25,166.5
43082,300,1,26,166.5
43083,300,1,27,165
43084,300,1,28,162.5
43085,300,1,29,170
43086,300,1,30,169
43087,300,1,31,168.5
43088,300,1,32,170
43089,300,1,33,174
43090,300,1,34,178
43091,300,1,35,181
43092,300,1,36,185.5
43093,300,1,37,197.5
43094,300,1,38,204
43095,300,1,39,216.5
43096,300,1,40,229
43097,300,1,41,253.5
43098,300,1,42,249
43099,300,1,43,255.5
43100,300,1,44,273.5
43101,300,1,45,282.5
43102,300,1,46,307
43103,300,1,47,327.5
43104,300,1,48,334.5
43105,300,1,49,329
43106,300,1,50,337.5
43107,300,1,51,363.5
43108,300,1,52,360
43109,300,1,53,349
43110,300,1,54,342.5
43111,300,1,55,341.5
43112,300,1,56,344
43113,300,1,57,353.5
43114,300,1,58,360
43115,300,1,59,345.5
43116,300,1,60,335
43117,300,1,61,351
43118,300,1,62,348
43119,300,1,63,345.5
43120,300,1,64,334.5
43121,300,1,65,328.5
43122,300,1,66,358
43123,300,1,67,361
43124,300,1,68,346
43125,300,1,69,331
43126,300,1,70,333.5
43127,300,1,71,332.5
43128,300,1,72,335.5
43129,300,1,73,349
43130,300,1,74,368
43131,300,1,75,376
43132,300,1,76,346.5
43133,300,1,77,332.5
43134,300,1,78,335.5
43135,300,1,79,332
43136,300,1,80,369
43137,300,1,81,347
43138,300,1,82,335.5
43139,300,1,83,319.5
43140,300,1,84,333.5
43141,300,1,85,351.5
43142,300,1,86,347.5
43143,300,1,87,352
43144,300,1,88,334.5
43145,300,1,89,351
43146,300,1,90,357.5
43147,300,1,91,365.5
43148,300,1,92,360
43149,300,1,93,354.5
43150,300,1,94,349.5
43151,300,1,95,379.5
43152,300,1,96,384
43153,300,1,97,400.5
43154,300,1,98,422
43155,300,1,99,420
43156,300,1,100,435
43157,300,1,101,461
43158,300,1,102,462
43159,300,1,103,448
43160,300,1,104,449
43161,300,1,105,460
43162,300,1,106,459.5
43163,300,1,107,483.5
43164,300,1,108,468
43165,300,1,109,481
43166,300,1,110,482.5
43167,300,1,111,479
43168,300,1,112,493
43169,300,1,113,498.5
43170,300,1,114,503
43171,300,1,115,492
43172,300,1,116,516
43173,300,1,117,519.5
43174,300,1,118,545
43175,300,1,119,549
43176,300,1,120,563.5
43177,300,1,121,552
43178,300,1,122,545.5
43179,300,1,123,538
43180,300,1,124,521.5
43181,300,1,125,527.5
43182,300,1,126,524.5
43183,300,1,127,520
43184,300,1,128,517
43185,300,1,129,506.5
43186,300,1,130,493.5
43187,300,1,131,486.5
43188,300,1,132,469.5
43189,300,1,133,454
43190,300,1,134,448
43191,300,1,135,427.5
43192,300,1,136,432.5
43193,300,1,137,422
43194,300,1,138,403.5
43195,300,1,139,384
43196,300,1,140,367.5
43197,300,1,141,338.5
43198,300,1,142,326
43199,300,1,143,313
43200,300,1,144,302.5
43201,301,2,1,286
43202,301,2,2,267.5
43203,301,2,3,258.5
43204,301,2,4,250
43205,301,2,5,236.5
43206,301,2,6,234
43207,301,2,7,231
43208,301,2,8,216.5
43209,301,2,9,212.5
43210,301,2,10,209.5
43211,301,2,11,203
43212,301,2,12,197.5
43213,301,2,13,186.5
43214,301,2,14,169
43215,301,2,15,169
43216,301,2,16,170.5
43217,301,2,17,172
43218,301,2,18,174
43219,301,2,19,174.5
43220,301,2,20,171.5
43221,301,2,21,171.5
43222,301,2,22,167
43223,301,2,23,167.5
43224,301,2,24,167
43225,301,2,25,166.5
43226,301,2,26,166.5
43227,301,2,27,165
43228,301,2,28,162.5
43229,301,2,29,170
43230,301,2,30,169
43231,301,2,31,168.5
43232,301,2,32,170
43233,301,2,33,174
43234,301,2,34,178
43235,301,2,35,181
43236,301,2,36,185.5
43237,301,2,37,197.5
43238,301,2,38,204
43239,301,2,39,216.5
43240,301,2,40,229
43241,301,2,41,253.5
43242,301,2,42,249
43243,301,2,43,255.5
43244,301,2,44,273.5
43245,301,2,45,282.5
43246,301,2,46,307
43247,301,2,47,327.5
43248,301,2,48,334.5
43249,301,2,49,329
43250,301,2,50,337.5
43251,301,2,51,363.5
43252,301,2,52,360
43253,301,2,53,349
43254,301,2,54,342.5
43255,301,2,55,341.5
43256,301,2,56,344
43257,301,2,57,353.5
43258,301,2,58,360
43259,301,2,59,345.5
43260,301,2,60,335
43261,301,2,61,351
43262,301,2,62,348
43263,301,2,63,345.5
43264,301,2,64,334.5
43265,301,2,65,328.5
43266,301,2,66,358
43267,301,2,67,361
43268,301,2,68,346
43269,301,2,69,331
43270,301,2,70,333.5
43271,301,2,71,332.5
43272,301,2,72,335.5
43273,301,2,73,349
43274,301,2,74,368
43275,301,2,75,376
43276,301,2,76,346.5
43277,301,2,77,332.5
43278,301,2,78,335.5
43279,301,2,79,332
43280,301,2,80,369
43281,301,2,81,347
43282,301,2,82,335.5
43283,301,2,83,319.5
43284,301,2,84,333.5
43285,301,2,85,351.5
43286,301,2,86,347.5
43287,301,2,87,352
43288,301,2,88,334.5
43289,301,2,89,351
43290,301,2,90,357.5
43291,301,2,91,365.5
43292,301,2,92,360
43293,301,2,93,354.5
43294,301,2,94,349.5
43295,301,2,95,379.5
43296,301,2,96,384
43297,301,2,97,400.5
43298,301,2,98,422
43299,301,2,99,420
43300,301,2,100,435
43301,301,2,101,461
43302,301,2,102,462
43303,301,2,103,448
